id,left_id,left_nama,left_alamat,right_id,right_nama,right_alamat,jaccard,label
37,1405,mixue ice cream tea tenggilis,raya tenggilis mejoyo 4 kali rungkut rungkut 60293,3300,mixue ice cream tea tenggilis,raya tenggilis mejoyo 4 kali rungkut rungkut city 60293,0.9375,1
272,211,berlian bakery,kendangsari 1 28 kendangsari tenggilis mejoyo,3159,yoshinoya,galaxy mall 1 dr ir h soekarno 37 mulyorejo city 60115,0.033333333,0
265,705,ziyana walidah,teknik kantin pusat kmpus its keputih sukolilo,2030,chubby pusat grosir surabaya,pusat grosir dupak 4 gundih bubutan 60127,0.038461538,0
93,1407,mixue ice cream tea margorejo,margorejo indah 8 jemur wonosari wonocolo 60238,3298,mixue margorejo,margorejo indah 8 jemur wonosari wonocolo 60238,0.7,1
441,1032,mm coffee,gunung anyar sejahtera e 37 gunung anyartambak gunung anyar,2021,coffee workee,world trade centre lantai 6 1 pemuda 27 embongkaliasin genteng 60261,0.166666667,0
517,608,janenak,klampis ngasem 95 rt rw klampis ngasem sukolilo,1520,nasi ayam geprek penyetan panggangan sambal cumi,dapuan baru 4 44 rt 005 rw 05 krembangan utara pabean cantikan 60163,0.058823529,0
282,186,bandeng juwana,ngagel jaya utara 103 1 baratajaya gubeng 60284,2943,rotiboy,dupak 1 gundih bubutan 60174,0.041666667,0
231,46,pohong keju ndeso,sidosermo puskesmas 45 sidosermo wonocolo 60239,3123,pizza hut delivery phd indonesia,siwalankerto 249 siwalankerto wonocolo 60236,0.0625,0
297,540,hage kitchen,baruk tengah 9 cc 31 b rt rw kedung baruk rungkut,3240,ichirank,rungkut asri barat 13 24 rungkut kidul rungkut 60293,0.03125,0
190,667,kelapa hijau,kedung baruk graha santoso aa2 9 wonorejo rungkut,1662,united steaks,plaza graha family mayjend jonosewojo pradahkalikendal dukuhpakis city 60216,0.03125,0
270,183,azzalya food,kedung tarukan baru 40 a rt rw mojo gubeng,2135,dejavu,ngagel jaya selatan st 33 pucang sewu gubeng city 60283,0.027777778,0
418,658,kebab aden,karangrejo 15 12 rt rw wonokromo wonokromo,2837,kimchi go,level 5 tunjungan plaza 4 basuki rahmat 8 12 kedungdoro tegalsari city 60261,0.027777778,0
579,195,bebek goreng dan ayam kampung 55 surabaya,bendul merisi besar timur 1 a bendul merisi wonocolo 60239,2731,warung nasi 32,nginden baru 1 1 nginden jangkungan sukolilo 60118,0.038461538,0
215,1030,minuman tradisional bu kenti,dharmawangsa 4 28 rt rw airlangga gubeng,1750,hanamasa,gubeng pojok 31 rt 010 rw 07 ketabang genteng 60272,0.107142857,0
1,186,bandeng juwana,ngagel jaya utara 103 1 baratajaya gubeng 60284,3222,bandeng juwana,ngagel jaya utara 103 1 baratajaya gubeng 60284,1.0,1
227,661,kedai fadilah,tambak deres 1 21 kenjeran bulak,2766,warung merah,siwalankerto timur 1 52 siwalankerto wonocolo 60236,0.045454545,0
488,255,bunda reza,karang empat 12 60 ploso tambaksari,1509,hallo surabaya kartini,r a kartini 12 dr soetomo tegalsari 60264,0.038461538,0
268,1415,mixue ice cream tea kapasan,kapasan 210b sidodadi simokerto 60141,3328,mixue merr,dr ir h soekarno 416 a kedung baruk rungkut 60298,0.083333333,0
536,636,sigquel keripik kulit kebab criukz,putat jaya lebar b 29 putat jaya sawahan,2577,warung stmj,pq45 h4q ngagel jaya selatan st baratajaya gubeng city 60283,0.033333333,0
572,674,ud pangan utama,plemahan 7 20 a kedungdoro tegalsari rt rw kedungdoro tegalsari,2744,warteg bu erni,arief rahman hakim 8 a keputih sukolilo 60111,0.033333333,0
64,1363,cfc pasar atom,mall ps atum bunguran 45 bongkaran pabean cantikan 60161,3085,cfc atom,mall ps atum bunguran 45 bongkaran pabean cantikan city 60161,0.783333333,1
345,173,bakpia ulir,wonocolo gg benteng 1 31 jemur wonosari wonocolo 60237,2836,zona alam resto cafe,raya sambikerep kuwukan gg langgar lontar sambikerep 60185,0.035714286,0
85,187,bang zoel,sarpawisesa 44 ujung semampir,3209,bang zoel kedai,sarpawisesa 44 ujung semampir 60155,0.733333333,1
615,513,dapur utie mamik,wonocolo beteng 1 19 b rt rw jemur wonosari wonocolo,1927,faria catering,koblen tengah 20 a rw 05 bubutan bubutan 60174,0.03125,0
311,324,dama food,keputran 7 18 keputran tegalsari,1943,surya catering,wonosari kidul 3 7 b sawunggaling wonokromo 60242,0.045454545,0
41,1414,mixue ice cream tea upn rungkut madya,rungkut madya 213 medokan ayu rungkut nan,3287,mixue ice cream tea upn rungkut madya,rungkut madya 213 medokan ayu rungkut,0.916666667,1
142,546,hienak,medokan asri tengah 109 60295,3241,tempe hienak,medokan asri tengah 169 medokan ayu rungkut 60295,0.5,1
578,1044,rahma s kitchen,sri ikana 158 airlangga gubeng,2051,happynests cafe,jawa 18 rt 000 rw 00 gubeng gubeng 60281,0.041666667,0
146,773,ladang lima,rungkut industri 3 30 a kutisari tenggilis mejoyo 60291,3230,pt ladang sehat indonesia,rungkut industri 3 30a kutisari tenggilis mejoyo 60291,0.45,1
494,1223,taichan aican,petemon 1 92 b 60252,3132,pizza hut spicy,gubeng jaya 8 1 7 gubeng gubeng 60281,0.05,0
509,170,bakeon,graha family 1 37 60226,2631,warung murah,bratang binangun 1 21 baratajaya gubeng 60283,0.045454545,0
210,935,nena cake,pakis gunung 1c 5a pakis sawahan 60256,2076,kopi ongop,pprg fm2 arjuno sawahan sawahan 60251,0.05,0
492,801,m88 primarasa nagamas rasakita,pergudangan bumi maspion 4 raya maspion 1 3 romokalisari benowo 60192,1589,rawon pak pangat,lotus regency ketintang baru sel 1 15 ketintang gayungan 60235,0.027777778,0
527,959,kopi jegeg,babatan pratama b 4 rt rw babatan wiyung,3069,kopi kenangan ciputra world surabaya,ciputra world lg mayjen sungkono 89 gn sari dukuhpakis 60224,0.083333333,0
46,1346,bakmi gm tunjungan plaza 6,tunjungan plaza 6 lt 5 kedungdoro tegalsari 60261,3179,bakmi gm tunjungan plaza,tunjungan plaza 6 lt 5 kedungdoro tegalsari 60261,0.9,1
225,305,cilla katering,kedung tarukan baru 1 15 mojo gubeng,1807,alif nikmat catering service,ngagel madya 8 6 baratajaya gubeng 60284,0.038461538,0
244,533,grande food indonesia,demak jaya 2 70 rt rw tembok dukuh bubutan,2983,starbucks gubeng,raya gubeng 33 rt 002 rw 06 gubeng gubeng 60281,0.066666667,0
322,1066,rosme,ondomohen magersari 5 10 ketabang genteng,1494,arumanis restaurant,bumi city resort jend basuki rakhmat 106 128 embong kaliasin genteng city 60271,0.029411765,0
352,328,dapoer ashedap,taman rivera regency k 5 medokan ayu rungkut,2387,warung nasi bu indah,sukomanunggal dupak gg 5 35 jepara bubutan 60199,0.033333333,0
214,310,cita rasa alami,jeruk gg buntu 17 b rt 04 rw 02 jeruk lakarsantri 60212,1805,early bird catering,barat citraland raya bongso kulon rt 01 rw 01 menganti kabupaten gresik 61174,0.047619048,0
544,1171,soeka roti,medokan asri barat 7 ma 1l 33 medokan ayu rungkut 60295,2713,warung bu agoes e,raya darmo baru barat 56 sonokwijenan sukomanunggal 60226,0.029411765,0
104,1378,mixue ice cream tea merr,dr ir h soekarno 416 a kedung baruk rungkut 60298,3328,mixue merr,dr ir h soekarno 416 a kedung baruk rungkut 60298,0.7,1
167,1143,sinom jeng sri,kapas baru 3 10 kapas madya baru tambaksari 60137,2136,j j cafe,kedung cowek 33 gading tambaksari 60134,0.041666667,0
380,651,karya baru,sino gunung baru jaya e 14 putat jaya sawahan,1955,nina catering,kupang krajan 8 banyu urip 18 a kupang krajan sawahan 60253,0.03125,0
523,528,i nyong,siwalankerto utara 1 3b siwalankerto wonocolo 60236,2418,warung desa,ubi 6 1 jagir wonokromo 60244,0.045454545,0
72,102,ayam guling lambeh,griya babatan mukti m 23 babatan wiyung 60227,3265,ayam guling lambeh,griya babatan 2 m 23 rt 003 rw 07 babatan wiyung 60227,0.75,1
18,1400,mixue ice cream tea manukan,manukan tama 1 manukan kulon tandes 60185,3305,mixue ice cream tea manukan,manukan tama 1 manukan kulon tandes 60185,1.0,1
321,1359,burger king basuki rahmat surabaya,pert darmo park 1 bl 4 b 3 60256 embong kaliasin genteng 60271,1605,fusia restaurant rajanya nasi timbel,dr soetomo 134 darmo wonokromo 60241,0.027777778,0
137,789,lidya s cake,kertajaya 222 kertajaya gubeng,3198,lidyaâ s cake spesialis chiffon,kertajaya 222 kertajaya gubeng 60282,0.541666667,1
91,1380,mixue ice cream tea dharmawangsa,dharmawangsa 82a airlangga gubeng 60286,3326,mixue dharmawangsa,dharmawangsa 82a airlangga gubeng 60286,0.7,1
263,772,la spezia,gading pantai 5 19 dukuh sutorejo mulyorejo 60113,1668,mamasak surabaya,dukuh kupang xxv 50a dukuh kupang dukuhpakis 60225,0.038461538,0
194,1231,uncle ben s kitchen,kalibokor 3 28 rt rw pucang sewu gubeng,2571,warung sederhana,pucang anom tim 70 pucang sewu gubeng 60283,0.125,0
319,1011,mbok tini,bua setro 1 25 rt rw bulak bulak,2319,andromeda cafe,kupang gn tim 1 24 putat jaya sawahan 60255,0.033333333,0
446,152,au bakery,klumprik gg makam balas klumprik wiyung,2300,baccani cafe,raya wiyung 20 kedurus karangpilang 60223,0.05,0
58,993,pangsit mie ayam kak rus,perumahan gunung sari indah ww 21 60223,3228,pangsit mie ayam kak rus,ww perumahan gn sari indah 21 kedurus karangpilang 60223,0.8,1
38,354,dapur kesuma,wisma medokan utara 1 b5 medokan ayu rungkut,3203,dapur kesuma,wisma medokan utara 1 b5 medokan ayu rungkut 60295,0.9375,1
252,1295,unique cookies,manyar sambongan 115 kertajaya gubeng 60282,2182,cafe esco,gubeng kertajaya 5 b 58 airlangga gubeng 60286,0.090909091,0
250,170,bakeon,graha family 1 37 60226,3276,mixue bg junction,lantai ug upper ground c oc1 oc2 bubutan 1 7 bubutan bubutan 60174,0.033333333,0
381,782,delifru arnav bubuqu mili,perum citra sentosa e 36 lakarsantri 60211,3324,mixue gwalk,ruko taman gapura komp d 16 lakarsantri niaga gapura lontar sambikerep 60217,0.029411765,0
238,704,pt wonglokat international,kalianyar 17h kapasari genteng 60273,2085,pusat jajanan rakyat murah,pppx 263 embong kaliasin genteng city 60271,0.045454545,0
78,1372,wendy s grand city,grand city mall walikota mustajab ketabang genteng 60272,2931,wendy s,grand city mall walikota mustajab ketabang genteng 60272,0.75,1
22,1397,mixue ice cream tea tambaksari,pacar keling 7 pacar keling tambaksari 60131,3308,mixue ice cream tea tambaksari,pacar keling 7 pacar keling tambaksari 60131,1.0,1
207,441,en nos,juwingan 1 20 kertajaya gubeng 60282,1732,warung ikan cak yu,dharmahusada 173 mojo gubeng 60285,0.05,0
351,189,barokah bakery,pucang arjo 3 4 kertajaya gubeng,2785,warung pecel mbak lin,karang menur timur 27 airlangga gubeng 60286,0.041666667,0
9,1396,mixue ice cream tea sukomanunggal,sukomanunggal b 254 tanjungsari sukomanunggal 60187,3309,mixue ice cream tea sukomanunggal,sukomanunggal b 254 tanjungsari sukomanunggal 60187,1.0,1
482,513,dapur utie mamik,wonocolo beteng 1 19 b rt rw jemur wonosari wonocolo,2018,zorwid shop cafe,darmo indah barat 2 aa 1 tol gempol karangpoh barat 60186,0.027777778,0
431,1217,syauqi dessert,balongsari praja 1 23 rt rw balongsari tandes,2921,gokana ramen teppan food junction,pmx6 qc2 food junction grand banjar boulevard banjar sugihan tandes 60184,0.03125,0
547,180,abon ikan lele songo loro,petemon timur buntu a 26 kupang krajan sawahan,2403,bebek serasa pusat,raya dukuh kupang 53 rt 004 rw 08 pakis sawahan 60256,0.058823529,0
3,1399,mixue ice cream tea bratang,bratang gede 138 ngagelrejo wonokromo 60245,3306,mixue ice cream tea bratang,bratang gede 138 ngagelrejo wonokromo 60245,1.0,1
556,1228,ud mustika permata intan fortuna,teluk aru utara 56 rt rw perak utara pabean cantian,2074,kolonial kopi,penataran 5a rt 005 rw 11 pacar keling tambaksari 60131,0.058823529,0
575,777,dapur mimi,simomagerejo 12 22a simomulyo sukomanunggal,1679,kapin restaurant,raya kupang baru 12 sonokwijenan sukomanunggal 60189,0.1,0
33,1421,mixue ice cream tea pakuwon mall,pakuwon trade centre lantai 1 fc 032a mayjend jonosewojo babatan wiyung 60216,3277,mixue ice cream tea pakuwon mall,pakuwon trade centre lantai 1 fc 032a mayjend jonosewojo babatan wiyung 60227 60216,0.961538462,1
67,1420,mixue ice cream tea bg junction,lantai ug upper ground c oc1 oc2 bubutan 1 7 bubutan bubutan 60174,3276,mixue bg junction,lantai ug upper ground c oc1 oc2 bubutan 1 7 bubutan bubutan 60174,0.75,1
587,1323,ynr seketeng,lawang seketeng 4 16 peneleh genteng,2838,kfc,food galery pemuda 27 31 embong kaliasin genteng 60271,0.035714286,0
476,232,bread day,tenggumung baru selatan 1 pegirian semampir 60152,1957,atha nabailah,10 simo pomahan baru bar 35 simomulyo sukomanunggal 60281,0.033333333,0
232,735,bu mudji,kalikepiting pompa 18 b rt rw pacarkembang tambaksari,1474,tempat makan setro tengah no 45,setro tengah 45 gading tambaksari 60134,0.038461538,0
454,939,niha snacks,dinoyo baru utara 10 rt 001 rw 003 keputran tegalsari 60265 keputran tegalsari,2855,sego sambel mak yeye,jagir wonokromo wetan 10 jagir wonokromo 60244,0.033333333,0
288,1075,sae lesmana,tambak wedi lebar j 5 tambak wedi kenjeran,2942,roti o,jqgw 389 raya ir h juanda segoro tambak betro sedati kabupaten sidoarjo 61253,0.027777778,0
410,1152,s jr,simo rukun 8 18 rt rw simomulyo sukomanunggal,1542,nasi bakar dapur mamiku,simpang darmo permai selatan 17 rt 005 rw 8 pradahkalikendal dukuhpakis 60226,0.088235294,0
546,329,dapoer asheeqa,simo gunung barat 3a 2 simomulyo sukomanunggal,2469,warung enggal,komplek auri raya simo gunung 18 putat jaya sawahan city 60281,0.0625,0
444,584,miss kribro,simohilir barat 5 17 simomulyo baru sukomanunggal,3268,180â c cake dessert,raya semampir barat 17b medokan semampir sukolilo 60119,0.038461538,0
420,328,dapoer ashedap,taman rivera regency k 5 medokan ayu rungkut,3211,brownies panggang auzamifood,medayu utara xxx d 2 rt09 14 medokan ayu rungkut 60295,0.09375,0
269,1067,roso omahan,genteng sidomukti 68 rt rw genteng genteng,2817,wisata kuliner embong blimbing surabaya,embong blimbing embong kaliasin genteng 60262,0.055555556,0
45,1360,burger king merr,dr ir h soekarno kedung baruk rungkut 60298,3092,burger king merr,mqmj 4gv dr ir h soekarno kedung baruk rungkut 60298,0.9,1
131,1352,yoshinoya lenmarc mall surabaya,lenmarc mall gf mayjend jonosewojo 9 pradahkalikendal dukuhpakis 60226,1657,yoshinoya,lenmarc mall gf mayjend jonosewojo 9 pradahkalikendal dukuhpakis city 60226,0.575,1
196,924,nanetta cakeshop,golf 6 14 gunung sari dukuh pakis,2712,warung bu rudi,pasar dukuh kupang dukuh kupang bar 299 dukuh kupang dukuhpakis 60225,0.038461538,0
261,348,dapur fafa,jojoran baru 3 dalam 34 rt rw mojo gubeng,1927,faria catering,koblen tengah 20 a rw 05 bubutan bubutan 60174,0.03125,0
461,1059,richwell,raya darmo permai 3 ruko pasar modern 20 sono kwijenan sukomanunggal 60189,2225,triple s neighborhood,raya jemursari 325 sidosermo wonocolo 60239,0.029411765,0
333,771,dapur mbak dwi,ngaglik baru 2 21 rt 02 rw 08 kapasari genteng,1429,warung kongde mbak may,ppxp fhx bubutan 2 alun alun contong bubutan 60174,0.114583333,0
287,272,pempek palembang bu diana,taman mulyosari utara 7 kalisari mulyorejo,2767,warung nasi bebek krengsengan thr,ppxx frp taman kusuma bangsa ketabang genteng 60272,0.038461538,0
205,1178,sop ayam pak win klaten,semolowaru timur 4 ac semolowaru sukolilo,2406,soto banjar asli hikmah pusat grosir surabaya,pusat grosir lantai 4 foodcourt dupak raya gundih bubutan 60172,0.035714286,0
501,341,dapur bulin,semampir tengah 3 medokan semampir sukolilo,2320,the library coffee pastries,tower d1 pakuwon indah kav 3 5 babatan wiyung 60126,0.035714286,0
90,147,asmara spikoe,kalilom lor timur 1b 5 60129,3213,asmara spikoe,kalilom lor timur gg ib 5 tanah kali kedinding kenjeran 60129,0.708333333,1
574,513,dapur utie mamik,wonocolo beteng 1 19 b rt rw jemur wonosari wonocolo,1486,sate kelopo ondomohen bu asih surabaya,walikota mustajab 36 rw 05 ketabang genteng 60272,0.03125,0
580,1391,mixue ice cream tea kupang jaya,kupang jaya 1 33 sonokwijenan sukomanunggal 60189,1663,dong bei yi jia ren,raya kupang indah 45a sonokwijenan sukomanunggal 60225,0.136363636,0
532,217,bingelicious,klumprik rt 004 rw 002 balas klumprik wiyung 60222,2117,glã¼ck kaffee bã ckerei,pakis tirtosari 885 rt 002 rw 10 pakis sawahan 60256,0.107142857,0
614,219,bm chicken,dk kaliwaru t 4 17c kalirungkut rungkut 60293,3239,iffoods kebab burger,wonorejo indah tim 7 68 wonorejo rungkut 60296,0.035714286,0
450,1014,mesem healthy drink,medokan semampir aws 1 18 60119 medokan semampir sukolilo,2418,warung desa,ubi 6 1 jagir wonokromo 60244,0.041666667,0
610,1089,sambal pecel ndeso bunda nanik,pondok maritim indah ak 22 balas klumprik wiyung,3009,chatime supermall pakuwon,inside ace hardware puncak indah raya lontar 2 babatan wiyung 60227,0.058823529,0
511,1400,mixue ice cream tea manukan,manukan tama 1 manukan kulon tandes 60185,3298,mixue margorejo,margorejo indah 8 jemur wonosari wonocolo 60238,0.083333333,0
75,1251,starbucks coffee jemursari surabaya,jemursari tim 2 jemur wonosari wonocolo 60237,2972,starbucks jemursari,jemursari tim 2 jemur wonosari wonocolo 60237,0.75,1
363,474,frolic banana,darmo permai selatan 5 42a pradah kali kendal dukuh pakis,1736,idaman chinese and indonesian restaurant,manyar kertoarjo 5 65 rt 007 rw 11 mojo gubeng 60285,0.025,0
50,1018,pizza haq,kendangsari b 10 kendangsari tenggilis mejoyo,3117,pizza haq,kendangsari ykp b 10 kendangsari tenggilis mejoyo 60292,0.857142857,1
11,1390,mixue ice cream tea semolowaru,nginden semolo 20 nginden jangkungan sukolilo 60118,3316,mixue ice cream tea semolowaru,nginden semolo 20 nginden jangkungan sukolilo 60118,1.0,1
296,630,joglo,genteng butulan 4 rt rw genteng genteng,1991,uena tenan catering,demak 22 bubutan gundih rt rw 006 008 gundih bubutan 60173,0.083333333,0
503,123,campina,rungkut industri 2 15 17 tengilis mejoyo tenggilis mejoyo 60292,2150,nol coffee,flores 15 ngagel wonokromo 60246,0.038461538,0
201,852,dv,kalimas baru 2 gang 1 11 a perak timur pabean cantian,2558,warung nasi jm pentol jm,mulyorejo selatan baru 1 mulyorejo manyar sabrangan mulyorejo 60116,0.0625,0
358,216,bima pecel,bulak cupat timur 5 7 rt01 rw02 bulak bulak 60124,2429,warung makan,gundih 5 1 gundih bubutan 60172,0.041666667,0
452,1251,starbucks coffee jemursari surabaya,jemursari tim 2 jemur wonosari wonocolo 60237,3110,a w restoran surabaya town square,ss town square plaza adityawarman sawunggaling wonokromo 60242,0.055555556,0
386,1217,syauqi dessert,balongsari praja 1 23 rt rw balongsari tandes,1699,madame chang,raya darmo permai 1 15 pradahkalikendal dukuhpakis 60226,0.035714286,0
463,68,bang troy good eats ting tong,raya made utara rt 004 rw 004 made sambikerep 62195,2461,warung cak eko,raya wonorejo 3 30 tegalsari wonorejo pusat 60263,0.035714286,0
126,316,cookies box,h r muhammad 73b 60226,3223,cookies box,mayjen hr muhammad 73b putat gede sukomanunggal 60189,0.590909091,1
219,271,otak otak bandeng soerabaja,kapas baru 3 77 rt 015 rw 007 kapas madya baru tambaksari,3308,mixue ice cream tea tambaksari,pacar keling 7 pacar keling tambaksari 60131,0.035714286,0
123,1384,mixue ice cream tea mulyosari,raya mulyosari 110 kalisari mulyorejo nan,3322,mixue mulyosari,raya mulyosari 110 kalisari mulyorejo,0.616666667,1
144,1186,spika spiku dan jl cookies,kapasan 151 kapasan simokerto 60141,3251,spika butter spiku,kapasan simokerto city 60141,0.466666667,1
367,421,erwin frozen,lebak jaya utara va rawasan 49a 60134,2546,warung cak no lamongan,teluk aru tengah 37 perak utara pabean cantikan 60165,0.033333333,0
101,1392,mixue ice cream tea klampis,klampis jaya 25c klampis ngasem sukolilo 60116,3314,mixue klampis,klampis jaya 25c klampis ngasem sukolilo 60116,0.7,1
549,455,makku,sidomulyo 4 c 6 sisotopo wetan kenjeran 60128,3259,pabrik pizza kebab surabaya,gg lamtana 21 tanah kali kedinding kenjeran 60129,0.033333333,0
19,1403,mixue ice cream tea raya dukuh kupang,raya dukuh kupang 47a putat jaya sawahan 60225,3302,mixue ice cream tea raya dukuh kupang,raya dukuh kupang 47a putat jaya sawahan 60225,1.0,1
148,71,dimsum mbledos,kalijudan mulia 25 rt 005 rw 006 kalijudan mulyorejo 60114,3269,dimsum mbledos merr,dr ir h soekarno 53 kalijudan mulyorejo 60114,0.44047619,1
197,753,dapoer reytara,asemrowo 4 40 a rt rw asem rowo asem rowo,1665,d jang gem korean restaurant,mayjen sungkono 208 a putat gede sukomanunggal 60189,0.033333333,0
370,1252,starbucks coffee gubeng,raya gubeng 33 rt 002 rw 06 gubeng gubeng 60281,2066,cafe coklat,gubeng pojok 3 ketabang genteng 60272,0.038461538,0
247,1143,sinom jeng sri,kapas baru 3 10 kapas madya baru tambaksari 60137,2954,bread o,gubeng masjid 35 pacar keling tambaksari 60131,0.038461538,0
300,336,dapoer shasha,cumpat kulon baru 1 43 kedung cowek bulak,1589,rawon pak pangat,lotus regency ketintang baru sel 1 15 ketintang gayungan 60235,0.066666667,0
348,76,jeruk pecel tulen,sidonipah gg 2 3 5 simolawang simokerto 60144,1720,ramayana restaurant,darmo park 2 mayjen sungkono dukuh pakis dukuhpakis 60224,0.03125,0
140,1234,violetta,kapasari 5 26 kapasari genteng,3256,violetta drinks and cathering,kapasari 5 26 kapasari genteng 64395,0.525,1
433,675,ummu barokah,pondok benowo indah 20 1 babat jerawat pakal,3222,bandeng juwana,ngagel jaya utara 103 1 baratajaya gubeng 60284,0.033333333,0
480,524,hl2t,ploso 1 3g ploso tambaksari,2062,kedai ombe kopi,embong malang 67c kedungdoro tambaksari 60261,0.055555556,0
567,742,cece mboizz,gubeng kertajaya 7b 10 airlangga gubeng,3054,kopi kenangan royal residence square,royal residence sumur welut 02 10 babatan lakarsantri 60215,0.038461538,0
168,1135,pawon geol,medokan semampir j 2 medokan semampir sukolilo,1792,catering harian surabaya delizio catering,putra bangsa 3 4 medokan ayu rungkut 60295,0.041666667,0
603,888,mixfree,wiguna tengah 9 6 rt rw gunung anyar tambak gunung anyar,2041,coffee places,kebalen kulon 2 11 rt 002 rw 06 krembangan utara pabean cantikan 60163,0.05,0
307,515,daun so,kalimas baru 1 35 a rt 06 rw 1 perak utara pabean cantian,2376,warung pecel dan rawon mbak sun,kali sumo bratang gede kalisumo 65 a ngagelrejo wonokromo 60245,0.023809524,0
573,158,gelato di lenno,kedung asem gg 10 5 rt 04 rw 02 kedung baruk rungkut 60293,3053,kopi kenangan shell kedung cowek surabaya,kedung cowek 340 tanah kali kedinding kenjeran 60129,0.026315789,0
571,677,viral,pesapen gang 3 27 rt rw sumurwelut lakarsantri,2430,warung bu siswo,pucang jajar tengah 65 rt 003 rw 01 kertajaya gubeng 60282,0.058823529,0
153,726,azahra kuliner,semolowaru elok r 11 semolowaru sukolilo,3233,pecel pincuk azahra kuliner,semolowaru 55 semolowaru sukolilo 60119,0.392857143,1
458,1411,mixue ice cream tea lontar,raya lontar 309 lontar sambikerep 60216,1538,m2 resto seafood restaurant,raya wiyung 56 wiyung wiyung 60228,0.0625,0
81,1391,mixue ice cream tea kupang jaya,kupang jaya 1 33 sonokwijenan sukomanunggal 60189,3315,mixue kupang jaya,kupang jaya 1 33 sonokwijenan sukomanunggal 60189,0.75,1
293,38,morela,kenikir 17 ketabang genteng,3254,stmj herbal pak tejo,yos sudarso 9 embong kaliasin genteng 60271,0.05,0
206,762,dapur bilbil,genteng legen 1 1 genteng genteng,2160,dannbam coffee surabaya,makam peneleh 77 peneleh genteng 60274,0.071428571,0
419,265,cak fen,kutisari indah barat 3 64 kutisari tenggilis mejoyo 60291,1684,boncafe kupang indah,raya kupang indah 1 dukuh kupang dukuhpakis 60189,0.035714286,0
408,1381,mixue ice cream tea plaza surabaya,lt 4 plaza pemuda embong kaliasin genteng 60271,2820,warung makan enak 19,pucang anom timur 4 19 kertajaya gubeng 60282,0.033333333,0
177,591,niko echo,wonorejo permai selatan 5 20 rt rw wonorejo rungkut,2624,warung pak tam,simpang darmo permai selatan 4 pradahkalikendal dukuhpakis 60226,0.071428571,0
112,1349,solaria plaza surabaya,plaza solaria delta pemuda embong kaliasin genteng 60271,2904,solaria,plaza solaria delta pemuda embong kaliasin genteng 60271,0.666666667,1
248,336,dapoer shasha,cumpat kulon baru 1 43 kedung cowek bulak,1748,warung makan bu sima,gubeng jaya 2 ka 1 gubeng gubeng 60281,0.038461538,0
430,233,brown nice,ngagel jaya 21 b rt 05 rw 01 pucang sewu gubeng 60283,2587,warung kopi barokah,bratang binangun 1 24 rt 002 rw 08 baratajaya gubeng 60284,0.075,0
315,579,marco,dinoyo sekolahan 4 26a keputran tegalsari,1509,hallo surabaya kartini,r a kartini 12 dr soetomo tegalsari 60264,0.038461538,0
529,1278,torta,wonorejo 1 15 wonorejo tegalsari 60261,2018,zorwid shop cafe,darmo indah barat 2 aa 1 tol gempol karangpoh barat 60186,0.035714286,0
591,176,mbok tini,bua setro 1 25 rt rw bulak bulak,1763,melly catering,kapasan kidul 2 1 simokerto simokerto 60143,0.041666667,0
66,349,dapur flamboyan,bendul merisi gg 1 sel 23 rt rw bendul merisi wonocolo,3204,dapur flamboyan,bendul merisi gg 1 selatan 23 bendul merisi wonocolo 60244,0.772727273,1
470,1256,tata,wisma lidah kulon d 24 60213,1938,lia amai kitchen,manukan asri 5 1 manukan kulon tandes 60185,0.041666667,0
347,1116,sedaap,gedung ekonomi embong malang 61 65 tegalsari,2019,chocolato cafe,tunjungan plaza jendral basuki rahmat 8 12 kedungdoro tegalsari 60261,0.03125,0
583,673,trotik,setro baru utara 7 28 dukuh setro tambaksari,2040,soerabaja cafã,parking lot gubeng masjid pacar keling tambaksari city 60131,0.033333333,0
96,1417,mixue ice cream tea kalijudan,kalijudan 42 rw 02 kalijudan mulyorejo 60114,3284,mixue kalijudan,kalijudan 42 rw 02 kalijudan mulyorejo 60114,0.7,1
211,358,dapur mak razka,putat jaya c barat 4 buntu 6b putat jaya sawahan 60255,2720,warung cak tu in,putat gede bar 2 putat gede sukomanunggal 60226,0.035714286,0
61,538,guri ramen mulyosari,mulyosari 92 kalisari mulyorejo nan,3243,guri ramen mulyosari,raya mulyosari 92 kalisari mulyorejo 60112,0.785714286,1
320,871,glamour clasic,ikan kerapu 03 11 a rt rw perak barat krembangan,1949,kamponk catering,pradah kalikendal 2 4 11 pradahkalikendal dukuhpakis 60226,0.029411765,0
110,1365,wingstop intiland surabaya,lidah wetan lakarsantri bukit darmo boulevard 22 babatan wiyung 60225,1575,wingstop,lidah wetan lakarsantri bukit darmo boulevard 22 babatan wiyung 60225,0.666666667,1
504,292,cemara kitchen,manukan lor 1 c 2 rt rw manukan kulon tandes,1828,uti mami kitchen,gubeng kertajaya 9 raya d 5 airlangga gubeng 60286,0.125,0
353,479,gedhang don cuan,karang gayam wetan 1 b 4 rt rw mojo gubeng,2204,nay kopi,kalibokor selatan 14 pucang sewu gubeng 60283,0.03125,0
432,1261,outlet maxx coffee siloam surabaya,lobby rs siloam raya gubeng 70 gubeng gubeng 60281,3253,pt caltera biobiru nusantara,raya satelit utara bt 29 tanjungsari sukomanunggal city 60187,0.033333333,0
