id,left_id,left_nama,left_alamat,right_id,right_nama,right_alamat,jaccard,label
152,409,djoeragan,bukit palma rg 2 6 sememi benowo 60197,3246,djoeragan express,palma grandia sememi benowo 60198,0.4,1
126,316,cookies box,h r muhammad 73b 60226,3223,cookies box,mayjen hr muhammad 73b putat gede sukomanunggal 60189,0.590909091,1
29,1389,mixue ice cream tea royal plaza,ahmad yani 16 18 wonokromo wonokromo 60243,3317,mixue ice cream tea royal plaza,ahmad yani 16 18 wonokromo wonokromo 60243,1.0,1
260,1011,mbok tini,bua setro 1 25 rt rw bulak bulak,1695,jirou family resto,raya darmo permai 1 2a pradahkalikendal dukuhpakis 60226,0.035714286,0
212,978,onde onde molen surabaya,bratang gede 79 ngagel rejo wonokromo,1577,dak nalgae surabaya,simpang darmo permai selatan 21 pradahkalikendal dukuhpakis 60226,0.1,0
221,432,elang samudra,kedung mangu selatan 2 14 sidotopo wetan kenjeran,2237,xatu_cafe,bendul merisi selatan 11 49 bendul merisi wonocolo 60239,0.035714286,0
276,1023,pohong keju mas pangestu,kapas madya barat 7 4 rt rw kapasmadya baru tambaksari,2717,warung prasmanan tulungagug,dukuh kupang barat 1 140 142 dukuh pakis dukuhpakis 60225,0.027777778,0
288,1075,sae lesmana,tambak wedi lebar j 5 tambak wedi kenjeran,2942,roti o,jqgw 389 raya ir h juanda segoro tambak betro sedati kabupaten sidoarjo 61253,0.027777778,0
26,1402,mixue ice cream tea ngagel rejo,ngagel rejo kidul 43 ngagelrejo wonokromo 60245,3303,mixue ice cream tea ngagel rejo,ngagel rejo kidul 43 ngagelrejo wonokromo 60245,1.0,1
222,891,jasmine,petemon 3 109 petemon sawahan,1975,rice box ibu endang,taman darmo permai utara 3 5 tanjungsari sukomanunggal 60187,0.041666667,0
116,1344,ayam nelongso wiyung,raya wiyung ruko babatan pratama a2 babatan wiyung 60227,3186,nelongso fried chicken wiyung branch,raya wiyung ruko babatan pratama a2 babatan wiyung 60227,0.666666667,1
86,1342,ayam nelongso mulyosari,raya mulyosari kalisari mulyorejo 60113,3191,ayam goreng nelongso mulyosari,pqmw 5h7 raya mulyosari kalisari mulyorejo 60113,0.732142857,1
227,661,kedai fadilah,tambak deres 1 21 kenjeran bulak,2766,warung merah,siwalankerto timur 1 52 siwalankerto wonocolo 60236,0.045454545,0
248,336,dapoer shasha,cumpat kulon baru 1 43 kedung cowek bulak,1748,warung makan bu sima,gubeng jaya 2 ka 1 gubeng gubeng 60281,0.038461538,0
197,753,dapoer reytara,asemrowo 4 40 a rt rw asem rowo asem rowo,1665,d jang gem korean restaurant,mayjen sungkono 208 a putat gede sukomanunggal 60189,0.033333333,0
119,1350,solaria royal plaza surabaya,royal plaza solaria ahmad yani ketintang gayungan 60231,2868,solaria,royal plaza solaria ahmad yani ketintang gayungan 60231,0.625,1
47,1368,richeese factory rungkut,rungkut madya 61 rungkut kidul rungkut 60293,2987,richeese factory rungkut madya,rungkut madya 61 rungkut kidul rungkut 60293,0.875,1
87,1419,mixue ice cream tea citraland bukit palma,ruko palma galeria ra2 11 sememi benowo 60198,3273,mixue citraland bukit palma,ruko palma galeria ra2 11 sememi benowo city 60198,0.73015873,1
243,1335,zahrah,jambangan 5 12 rt rw jambangan jambangan,2143,cafe dw,kenjeran 300 rt 000 rw 00 gading tambaksari 60134,0.083333333,0
46,1346,bakmi gm tunjungan plaza 6,tunjungan plaza 6 lt 5 kedungdoro tegalsari 60261,3179,bakmi gm tunjungan plaza,tunjungan plaza 6 lt 5 kedungdoro tegalsari 60261,0.9,1
225,305,cilla katering,kedung tarukan baru 1 15 mojo gubeng,1807,alif nikmat catering service,ngagel madya 8 6 baratajaya gubeng 60284,0.038461538,0
108,318,cookies kingdom,raya wiguna tengah 40,3205,cookies kingdom,ry wiguna tengah 40 gn anyar tambak gn anyar 60294,0.666666667,1
271,1122,semu,taman puspa raya b 5 10 citraland sambikerep sambikerep 60217,2208,thirty3brew jemursari,raya jemursari 167 kendangsari tenggilis mejoyo 60239,0.033333333,0
259,537,gunung kelud,gayungsari barat 3 61 rt 005 rw 003 gayungan gayungan 60234,2074,kolonial kopi,penataran 5a rt 005 rw 11 pacar keling tambaksari 60131,0.088235294,0
175,529,jajanan crispy bu mah,babatan langgar 35 a blk rt rw dukuh sutorejo mulyorejo,2016,warung pojok barokah bu sulami,gang tambak dukuh 3 2 kapasari pusat 60273,0.091911765,0
83,1401,mixue ice cream tea manyar kertoarjo,manyar kertoarjo 5 57 mojo gubeng 60285,3304,mixue manyar kertoarjo,manyar kertoarjo 5 57 mojo gubeng 60285,0.75,1
272,211,berlian bakery,kendangsari 1 28 kendangsari tenggilis mejoyo,3159,yoshinoya,galaxy mall 1 dr ir h soekarno 37 mulyorejo city 60115,0.033333333,0
